canonical_id,created_at,url,website_id,group_id
55917aaf6134300074000130,2015-06-29T12:04:47.000-05:00,55917aaf6134300074000130.jpg?sha=72c2f98bf40f3983a26c63fb9017b393074a7ffc,1,1
55917ab06134300074000138,2015-06-29T12:04:48.000-05:00,55917ab06134300074000138.jpg?sha=f628f1afc603520f6aa3e72c46bfd466ecd3ed4a,1,1
55917ab06134300074000150,2015-06-29T12:04:48.000-05:00,55917ab06134300074000150.jpg?sha=fd6695d75b903ec1a2b8e34603df3fc3f837bd2c,1,1
55917ab1613430007400015b,2015-06-29T12:04:49.000-05:00,55917ab1613430007400015b.jpg?sha=f6cd3e91b7276d2ca628e26d764d6ba3dd641eff,1,1
55917ab16134300074000165,2015-06-29T12:04:49.000-05:00,55917ab16134300074000165.jpg?sha=77cebf6bf1cb10beb62fc0e62c96e8c5cc6f38fb,1,1
55917ab16134300074000168,2015-06-29T12:04:49.000-05:00,55917ab16134300074000168.jpg?sha=5686abe154ef12d5fcd3b91ddd65dd8ba9347318,1,1
55917ab1613430007400019c,2015-06-29T12:04:49.000-05:00,55917ab1613430007400019c.jpg?sha=adc0dcdf2a0fe8ba3aa6a0951fdab27887e9f461,1,1
55917ab1613430007400019f,2015-06-29T12:04:49.000-05:00,55917ab1613430007400019f.jpg?sha=a1856821a2c38e78ee88d9fc89587c1b1de6d8f8,1,1
55917ab161343000740001a2,2015-06-29T12:04:49.000-05:00,55917ab161343000740001a2.jpg?sha=1aea3112cd8afb3d9926051751e842308d6d2765,1,1
55917ab261343000740001b3,2015-06-29T12:04:50.000-05:00,55917ab261343000740001b3.jpg?sha=fb4d503d6d93c71fc5e2a478388c92846a0004af,1,1
55917ab261343000740001b6,2015-06-29T12:04:50.000-05:00,55917ab261343000740001b6.jpg?sha=3f849e3d4f2e77f4c2675e006f5223102394a93a,1,1
55917ab261343000740001b9,2015-06-29T12:04:50.000-05:00,55917ab261343000740001b9.jpg?sha=66940c60018ca1ba6d42a358b5546355ed1e50cd,1,1
55917ab261343000740001bc,2015-06-29T12:04:50.000-05:00,55917ab261343000740001bc.jpg?sha=422963956460f9ab2ca4d1a2dbcfd3ba29dfe2f2,1,1
55917ab261343000740001bf,2015-06-29T12:04:50.000-05:00,55917ab261343000740001bf.jpg?sha=bc141082ce91aca114cb6fc078aadb7a6e0b1187,1,1
55917ab361343000740001ed,2015-06-29T12:04:51.000-05:00,55917ab361343000740001ed.jpg?sha=d793c6a3a96b36c537f913bc8895f450c75b8249,1,1
55917ab361343000740001f8,2015-06-29T12:04:51.000-05:00,55917ab361343000740001f8.jpg?sha=7204e1340227d94711af951bed5c2a4a16c300c6,1,1
55917ab361343000740001fb,2015-06-29T12:04:51.000-05:00,55917ab361343000740001fb.jpg?sha=fdc51203334dccf4477f61d44ee208cae91c6a9d,1,1
55917ab36134300074000200,2015-06-29T12:04:51.000-05:00,55917ab36134300074000200.jpg?sha=1921b7609149e33ae3fac3dee969c7302813d907,1,1
55917ab46134300074000218,2015-06-29T12:04:52.000-05:00,55917ab46134300074000218.jpg?sha=593283258aac10e89bb2a9ca83cd69c4b229b476,1,1
55917ab4613430007400021b,2015-06-29T12:04:52.000-05:00,55917ab4613430007400021b.jpg?sha=8d84fea603789d89f69550a94bfab494e4a498b2,1,1
55917ab4613430007400021e,2015-06-29T12:04:52.000-05:00,55917ab4613430007400021e.jpg?sha=323859dc4b46531544b23704e7ba6d690db77735,1,1
55917ab46134300074000228,2015-06-29T12:04:52.000-05:00,55917ab46134300074000228.jpg?sha=56f7568b067ae8542c087de5d0a0b991b8ca969a,1,1
55917ab4613430007400022b,2015-06-29T12:04:52.000-05:00,55917ab4613430007400022b.jpg?sha=d552f73a52520e734a54f1068b69d9f63ea10d4e,1,1
55917ab46134300074000243,2015-06-29T12:04:52.000-05:00,55917ab46134300074000243.jpg?sha=fd1de1ef2dd78f2a73d277b2c0b5dd887890d3fc,1,1
55917ab4613430007400024d,2015-06-29T12:04:52.000-05:00,55917ab4613430007400024d.jpg?sha=4af3674f1bf630dd1c1a69b7063f7d4bf4dfd551,1,1
55917ab56134300074000250,2015-06-29T12:04:53.000-05:00,55917ab56134300074000250.jpg?sha=e083af26185e77334aa23fd05d85827128962d42,1,1
55917ab56134300074000261,2015-06-29T12:04:53.000-05:00,55917ab56134300074000261.jpg?sha=1d8f50304a841647c76b1d4b4118d4fce8bf24fa,1,1
55917ab56134300074000264,2015-06-29T12:04:53.000-05:00,55917ab56134300074000264.jpg?sha=055395ecb2aa615bb0003444e40ecc3dfd33e8a1,1,1
55917ab56134300074000267,2015-06-29T12:04:53.000-05:00,55917ab56134300074000267.jpg?sha=3d8df633906e90d4f216f51d32e060bbc604cdb8,1,1
55917ab5613430007400026a,2015-06-29T12:04:53.000-05:00,55917ab5613430007400026a.jpg?sha=4169a5c76c8fca8958e24e19fbfa89c9709f84a6,1,1
55917ab5613430007400026d,2015-06-29T12:04:53.000-05:00,55917ab5613430007400026d.jpg?sha=c67f2db8a7734230ffff77a5d7354dce580b9bf6,1,1
55917ab56134300074000270,2015-06-29T12:04:53.000-05:00,55917ab56134300074000270.jpg?sha=14e823596fc647cff6bdb7d3023eee0ee09a0bbd,1,1
55917ab56134300074000273,2015-06-29T12:04:53.000-05:00,55917ab56134300074000273.jpg?sha=ed29f48f4cd8727bf9455739635dccda8be2215f,1,1
55917ab56134300074000276,2015-06-29T12:04:53.000-05:00,55917ab56134300074000276.jpg?sha=790d9af23775bfb54bf12d4431b0fc457223ad0c,1,1
55917ab66134300074000283,2015-06-29T12:04:54.000-05:00,55917ab66134300074000283.jpg?sha=b678c854008be1a52f832095a97dedd334e9f4c7,1,1
55917ab66134300074000286,2015-06-29T12:04:54.000-05:00,55917ab66134300074000286.jpg?sha=f870bd3c1892c96ee5a36e05a594efd234ab59ba,1,1
55917ab661343000740002ad,2015-06-29T12:04:54.000-05:00,55917ab661343000740002ad.jpg?sha=c3f322f8bfb9a58ee7d3e0662935da9aa32486aa,1,1
55917ab661343000740002b0,2015-06-29T12:04:54.000-05:00,55917ab661343000740002b0.jpg?sha=b87a28e17c5b57041cea271fa31037ee8801a688,1,1
55917ab761343000740002ba,2015-06-29T12:04:55.000-05:00,55917ab761343000740002ba.jpg?sha=221226117058c05e9504a22ce6769de18251c023,1,1
55917ab761343000740002bd,2015-06-29T12:04:55.000-05:00,55917ab761343000740002bd.jpg?sha=1070adef05f2f64aefe2d6934c705c61fd510a85,1,1
55917ab761343000740002c0,2015-06-29T12:04:55.000-05:00,55917ab761343000740002c0.jpg?sha=1b119fc63828340f43e890040192fb18e45c81ed,1,1
55917ab761343000740002c3,2015-06-29T12:04:55.000-05:00,55917ab761343000740002c3.jpg?sha=6351009cd7d116224456580ae2ba94305843afc5,1,1
55917ab761343000740002c6,2015-06-29T12:04:55.000-05:00,55917ab761343000740002c6.jpg?sha=51fa3767c696ee1bac707a1b78c03a87c498baf2,1,1
55917ab761343000740002c9,2015-06-29T12:04:55.000-05:00,55917ab761343000740002c9.jpg?sha=3fc0e29f9a65d0670eb565424ef20131515a7154,1,1
55917ab761343000740002cc,2015-06-29T12:04:55.000-05:00,55917ab761343000740002cc.jpg?sha=f12af7c62cac949f4e3a622b614d1d5bbd2ffb62,1,1
55917ab761343000740002cf,2015-06-29T12:04:55.000-05:00,55917ab761343000740002cf.jpg?sha=acd62cf5eac3b1bf00dd165c6b57bfbcb8f3ee77,1,1
55917ab761343000740002d2,2015-06-29T12:04:55.000-05:00,55917ab761343000740002d2.jpg?sha=876e33488dcbb3be2c824be83eef74a9868faa8a,1,1
55917ab761343000740002d5,2015-06-29T12:04:55.000-05:00,55917ab761343000740002d5.jpg?sha=5ed894593c0250b022ee9bbc10864058d1614220,1,1
55917ab861343000740002d8,2015-06-29T12:04:56.000-05:00,55917ab861343000740002d8.jpg?sha=70a33705ea9dbc7ae39e633ca44239b1d592004b,1,1
55917ab861343000740002db,2015-06-29T12:04:56.000-05:00,55917ab861343000740002db.jpg?sha=ae3c22cc4c56675ee54f94c80382816c404b370e,1,1
55917ab861343000740002de,2015-06-29T12:04:56.000-05:00,55917ab861343000740002de.jpg?sha=b10a0133718564a6e0cb5e60a2bc12b403bf6d5a,1,1
55917ab861343000740002e1,2015-06-29T12:04:56.000-05:00,55917ab861343000740002e1.jpg?sha=c2604ec9afa2db424785610a9aab296fb53c9dd5,1,1
55917ab861343000740002e4,2015-06-29T12:04:56.000-05:00,55917ab861343000740002e4.jpg?sha=ec6aa598815f287e7384262e6a85bcf3374a1ccf,1,1
55917ab861343000740002e7,2015-06-29T12:04:56.000-05:00,55917ab861343000740002e7.jpg?sha=ae5625f202df37d9d930f7e577004aef69e27d94,1,1
55917ab861343000740002ea,2015-06-29T12:04:56.000-05:00,55917ab861343000740002ea.jpg?sha=bb41dfb4c25bca2a69cce501e5e3674d96037d62,1,1
55917ab861343000740002ed,2015-06-29T12:04:56.000-05:00,55917ab861343000740002ed.jpg?sha=84239973d7e2f2d0458f5f4ad1b57b427aa1b22f,1,1
55917ab861343000740002f0,2015-06-29T12:04:56.000-05:00,55917ab861343000740002f0.jpg?sha=2c5f505384a6e8b41fa24a88a40dcc9b7922e5d0,1,1
55917ab861343000740002f3,2015-06-29T12:04:56.000-05:00,55917ab861343000740002f3.jpg?sha=bca6e724d22335953fdb16f469f49a8b3d166707,1,1
55917ab861343000740002f6,2015-06-29T12:04:56.000-05:00,55917ab861343000740002f6.jpg?sha=eb6171de39a6b67107d035d39091be90afb77803,1,1
55917ab961343000740002f9,2015-06-29T12:04:57.000-05:00,55917ab961343000740002f9.jpg?sha=140ae56e0eaee23ed28659c958f103565fc0a664,1,1
55917ab961343000740002fc,2015-06-29T12:04:57.000-05:00,55917ab961343000740002fc.jpg?sha=32ac33e55649b6f82a0409cc377c5172216ea8cc,1,1
55917ab961343000740002ff,2015-06-29T12:04:57.000-05:00,55917ab961343000740002ff.jpg?sha=970d8ec66c5e6934d6ed77f27507d9e396c5145b,1,1
55917ab96134300074000302,2015-06-29T12:04:57.000-05:00,55917ab96134300074000302.jpg?sha=973f2c430eddcb8fc44076161338f3be811854bb,1,1
55917ab96134300074000305,2015-06-29T12:04:57.000-05:00,55917ab96134300074000305.jpg?sha=c9fd30565c3ca8b7d1b49a415bb3b3a0cbc3f21f,1,1
55917ab96134300074000308,2015-06-29T12:04:57.000-05:00,55917ab96134300074000308.jpg?sha=309cd2047bc1a4c1eb835d01f628af33a654024c,1,1
55917ab9613430007400030b,2015-06-29T12:04:57.000-05:00,55917ab9613430007400030b.jpg?sha=bf99e5a6419a32e054cf58f9f69a945d84dec894,1,1
55917ab9613430007400030e,2015-06-29T12:04:57.000-05:00,55917ab9613430007400030e.jpg?sha=802a34315666a89e9162e524f85b5c6e3aa8bf07,1,1
55917ab96134300074000311,2015-06-29T12:04:57.000-05:00,55917ab96134300074000311.jpg?sha=0f5e6c75f13df578545f7dc922829edd4e235f47,1,1
55917ab96134300074000314,2015-06-29T12:04:57.000-05:00,55917ab96134300074000314.jpg?sha=7839485796d8b02f0e3cbd971e36cbec20c52abd,1,1
55917aba6134300074000317,2015-06-29T12:04:58.000-05:00,55917aba6134300074000317.jpg?sha=a1fde5b9e863d014b607dae4924805edc4a0c660,1,1
55917aba613430007400031a,2015-06-29T12:04:58.000-05:00,55917aba613430007400031a.jpg?sha=48e63393c540c1f60a4339c8ec8b6c3e9854f202,1,1
55917aba613430007400031d,2015-06-29T12:04:58.000-05:00,55917aba613430007400031d.jpg?sha=232b9cb3cd4aa0e046786c53c4e5e7f67bf48e1b,1,1
55917aba6134300074000320,2015-06-29T12:04:58.000-05:00,55917aba6134300074000320.jpg?sha=7172d20ee127fff063d409b686e234499d363277,1,1
55917abb6134300074000329,2015-06-29T12:04:59.000-05:00,55917abb6134300074000329.jpg?sha=694db0a67c30be25be05d522729cd852d93ce7c8,1,1
55917abb6134300074000334,2015-06-29T12:04:59.000-05:00,55917abb6134300074000334.jpg?sha=c83b5636d06909f6bd4cdfe80e31e9e2974d6880,1,1
55917abb6134300074000337,2015-06-29T12:04:59.000-05:00,55917abb6134300074000337.jpg?sha=edd47fb1c401f1d947febe60b6149ca52a347039,1,1
55917abb613430007400033a,2015-06-29T12:04:59.000-05:00,55917abb613430007400033a.jpg?sha=612825826cc33be665b73d2d72b55b8fa07f7280,1,1
55917abb6134300074000344,2015-06-29T12:04:59.000-05:00,55917abb6134300074000344.jpg?sha=704b8d9d7128d00fe61d3b975f008cf0a7d57554,1,1
55917abc6134300074000347,2015-06-29T12:05:00.000-05:00,55917abc6134300074000347.jpg?sha=76c603017278b7101a441bbfd3f72c644c989abb,1,1
55917abc6134300074000352,2015-06-29T12:05:00.000-05:00,55917abc6134300074000352.jpg?sha=b09878558f0f43a029aea3cb91910f6c5b33407d,1,1
55917abc6134300074000356,2015-06-29T12:05:00.000-05:00,55917abc6134300074000356.jpg?sha=ed9469cde767ca7696ed02eed9ac78f64a7e3d29,1,1
55917abc613430007400035a,2015-06-29T12:05:00.000-05:00,55917abc613430007400035a.jpg?sha=c10de4beebd3e77d79a5e6df412d40cff9d62f5a,1,1
55917abc613430007400035e,2015-06-29T12:05:00.000-05:00,55917abc613430007400035e.jpg?sha=bfde7b4f166fb9585ee8d891477878c2f6644ff7,1,1
55917abd6134300074000362,2015-06-29T12:05:01.000-05:00,55917abd6134300074000362.jpg?sha=eaf59fc8f62db266b847eb77403fd78b43de3923,1,1
55917abd6134300074000366,2015-06-29T12:05:01.000-05:00,55917abd6134300074000366.jpg?sha=c35b996bac04f811251f9c95b7bd79e9583097ee,1,1
55917abd613430007400036a,2015-06-29T12:05:01.000-05:00,55917abd613430007400036a.jpg?sha=ecbdaf520ac726c5d74ad70d3d207d658fc33664,1,1
55917abd613430007400036e,2015-06-29T12:05:01.000-05:00,55917abd613430007400036e.jpg?sha=38859c90fe4b76bfdca2b141fcec6f9f3d411b8e,1,1
55917abd6134300074000372,2015-06-29T12:05:01.000-05:00,55917abd6134300074000372.jpg?sha=68953e239852bdc1f6675f45077805cadc4a1cf3,1,1
55917abe6134300074000376,2015-06-29T12:05:02.000-05:00,55917abe6134300074000376.jpg?sha=05c98db3f8b7b6a0dbf97bc47fb4e8eeac9737f4,1,1
55917abe613430007400037a,2015-06-29T12:05:02.000-05:00,55917abe613430007400037a.jpg?sha=329c9a28235758dcd48f3032750e438b31967f8a,1,1
55917abf613430007400037e,2015-06-29T12:05:03.000-05:00,55917abf613430007400037e.jpg?sha=062e201718247dcc84cc604380d58b77be7ec304,1,1
55917abf6134300074000382,2015-06-29T12:05:03.000-05:00,55917abf6134300074000382.jpg?sha=d3f7ee7c4d14fe30cfc3612f52bb25239f057e55,1,1
55917abf6134300074000386,2015-06-29T12:05:03.000-05:00,55917abf6134300074000386.jpg?sha=769d29b08dfba2ecf541c0614065f3ae838e596d,1,1
55917ac0613430007400038a,2015-06-29T12:05:04.000-05:00,55917ac0613430007400038a.jpg?sha=e0f3151085c2436bbd674c14a734e5bb3335b97d,1,1
55917ac0613430007400038d,2015-06-29T12:05:04.000-05:00,55917ac0613430007400038d.jpg?sha=6c276bfa7d3025700195bfb3f612202a9e2f1fc5,1,1
55917ac06134300074000390,2015-06-29T12:05:04.000-05:00,55917ac06134300074000390.jpg?sha=2715321cf719e8317e859c9d2af6a2da457a8215,1,1
55917ac06134300074000393,2015-06-29T12:05:04.000-05:00,55917ac06134300074000393.jpg?sha=f8d6a488e306cc017646dca00b33a94be6c10c97,1,1
55917ac06134300074000396,2015-06-29T12:05:04.000-05:00,55917ac06134300074000396.jpg?sha=96b266b8aad2709483e10d8f90696580596ccbd0,1,1
55917ac06134300074000399,2015-06-29T12:05:04.000-05:00,55917ac06134300074000399.jpg?sha=87cd3c77de05295e2f4120b35cf5cb2302fc97b0,1,1
55917ac0613430007400039d,2015-06-29T12:05:04.000-05:00,55917ac0613430007400039d.jpg?sha=55ed7c86ff99f35936423f9710957df0b90315bc,1,1
55917ac061343000740003a0,2015-06-29T12:05:04.000-05:00,55917ac061343000740003a0.jpg?sha=69687eb19ec17347a075e7111c3e478ad9b01308,1,1
55917ac161343000740003a3,2015-06-29T12:05:05.000-05:00,55917ac161343000740003a3.jpg?sha=4a560ce495283a2f39a8d3b5efbcae5bd1c33201,1,1
55917ac161343000740003a6,2015-06-29T12:05:05.000-05:00,55917ac161343000740003a6.jpg?sha=b184d0d2177bfd00150d9e2af2d20bb098e7cc1f,1,1
55917ac161343000740003ab,2015-06-29T12:05:05.000-05:00,55917ac161343000740003ab.jpg?sha=576399f84fa8d0b7955ebbc8ffa5117e7d96eb2f,1,1
55917ac161343000740003b0,2015-06-29T12:05:05.000-05:00,55917ac161343000740003b0.jpg?sha=60cbfdde8f9403e8ec898f7c21cabbe009108f8a,1,1
55917ac261343000740003ba,2015-06-29T12:05:06.000-05:00,55917ac261343000740003ba.jpg?sha=af3ddb539a01926760a8227af6a251b2b3b6efdd,1,1
55917ac261343000740003bd,2015-06-29T12:05:06.000-05:00,55917ac261343000740003bd.jpg?sha=f3be8fae80d6fe50c50f6c830a7da9b9cb6965f5,1,1
55917ac261343000740003c8,2015-06-29T12:05:06.000-05:00,55917ac261343000740003c8.jpg?sha=aa73d351dbf216649bb33205bded0016d4263b14,1,1
55917ac261343000740003cb,2015-06-29T12:05:06.000-05:00,55917ac261343000740003cb.jpg?sha=589cbc072fdec7b020d2165928a69af6d4b5766c,1,1
55917ac261343000740003cf,2015-06-29T12:05:06.000-05:00,55917ac261343000740003cf.jpg?sha=098254198d7a82e6625ed1f0bd93a6cb0fe9a0c3,1,1
55917ac261343000740003d2,2015-06-29T12:05:06.000-05:00,55917ac261343000740003d2.jpg?sha=513f9e54172d01040a64cb14ba5ff3285749bd16,1,1
55917ac361343000740003d6,2015-06-29T12:05:07.000-05:00,55917ac361343000740003d6.jpg?sha=b4d4e4b9ebea4799b243c870101a2b34a1992209,1,1
55917ac361343000740003da,2015-06-29T12:05:07.000-05:00,55917ac361343000740003da.jpg?sha=4a89da8bae81ec39713e436ad07ff7c16460d5fe,1,1
55917ac361343000740003e4,2015-06-29T12:05:07.000-05:00,55917ac361343000740003e4.jpg?sha=bf90dad4b7816dc327a5976f3e77f3c3f1f227cc,1,1
55917ac361343000740003e7,2015-06-29T12:05:07.000-05:00,55917ac361343000740003e7.jpg?sha=c05280eaef48364ef118960957a2ff647676f16b,1,1
